toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmdec,st_pmdecerr1,st_pmdecerr2,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_rade,pl_radeerr1,pl_radeerr2,pl_insol,pl_eqt,st_tmag,st_tmagerr1,st_tmagerr2,st_dist,st_disterr1,st_disterr2,st_teff,st_tefferr1,st_tefferr2,st_logg,st_loggerr1,st_loggerr2,st_rad,st_raderr1,st_raderr2,toi_created,rowupdate
1062.01,299799658,CP,02h32m29.03s,38.120968,-78d01m25.26s,-78.023683,107.847,0.045,-0.045,30.732,0.042,-0.042,2460177.2,0.001332,-0.001332,4.1150576,5.6e-06,-5.6e-06,1.08,0.323,-0.323,487.0,50.8548,-50.8548,2.30057,0.16833,-0.16833,77.3573,826.0,9.478,0.006,-0.006,82.1733,0.1632,-0.1632,5394.0,185.0,-185.0,4.50942,0.276077,-0.276077,0.89,0.05,-0.05,16/08/2019 20:20,16/10/2023 16:02
1063.01,406976746,PC,15h22m13.32s,230.555493,-83d03m22.37s,-83.056214,-89.125,0.041,-0.041,-9.6,0.044,-0.044,2458629.392,0.001492,-0.001492,10.0665238,2.37e-05,-2.37e-05,2.4023189,0.1599323,-0.1599323,839.9044871,47.550835,-47.550835,2.7272824,0.2128311,-0.2128311,54.8791715,694.1792631,9.0689,0.006,-0.006,61.1201,0.1009,-0.1009,5552.0,187.0,-187.0,4.61783,0.263463,-0.263463,0.791742,0.0453065,-0.0453065,16/08/2019 20:20,09/07/2025 16:00
1064.01,79748331,CP,19h44m00.94s,296.003935,-47d33m43.31s,-47.56203,-3.457,0.124,-0.124,-100.891,0.072,-0.072,2458656.668,0.001185,-0.001185,6.4438657,1.65e-05,-1.65e-05,1.9309449,0.3014965,-0.3014965,1121.951228,76.157646,-76.157646,2.460344,1.638728,-1.638728,60.831305,712.2812841,10.0059,0.006,-0.006,68.0726,0.362,-0.362,4803.0,178.0,-178.0,4.52079,2.00348,-2.00348,0.737189,0.0567035,-0.0567035,16/08/2019 20:20,25/04/2024 10:08
1064.02,79748331,CP,19h44m00.94s,296.003935,-47d33m43.31s,-47.56203,-3.457,0.124,-0.124,-100.891,0.072,-0.072,2458664.49,0.001696,-0.001696,12.2265595,2.69e-05,-2.69e-05,2.1904379,0.4219775,-0.4219775,1206.369329,86.60944,-86.60944,2.6014766,1.7533404,-1.7533404,25.8970378,575.3502049,10.0059,0.006,-0.006,68.0726,0.362,-0.362,4803.0,178.0,-178.0,4.52079,2.00348,-2.00348,0.737189,0.0567035,-0.0567035,16/08/2019 20:20,25/04/2024 10:08
1069.01,31858843,KP,19h17m55.01s,289.479212,-32d51m36.45s,-32.860124,-16.778,0.108,-0.108,-31.803,0.089,-0.089,2460147.379,0.000256,-0.000256,2.9776446,8e-07,-8e-07,2.962,0.099,-0.099,13022.0,123.052,-123.052,14.4339,0.765765,-0.765765,758.324,1461.0,10.4293,0.006,-0.006,197.996,3.038,-3.038,5703.0,188.0,-188.0,4.25824,0.298282,-0.298282,1.22,0.06,-0.06,16/08/2019 20:20,16/10/2023 16:02
1071.01,120247528,KP,18h40m44.2s,280.184169,-58d27m33.8s,-58.459388,-27.094,0.052,-0.052,-30.897,0.048,-0.048,2458655.394,0.000376,-0.000376,3.5544026,2e-06,-2e-06,2.0550535,0.0377042,-0.0377042,10164.87534,290.74887,-290.74887,13.200677,0.7620152,-0.7620152,515.0014435,1214.987644,11.5803,0.006,-0.006,290.198,2.937,-2.937,5639.0,188.0,-188.0,4.37172,2.00387,-2.00387,1.11499,0.0591758,-0.0591758,16/08/2019 20:20,29/08/2025 16:00
1072.01,140830390,FP,05h02m30.55s,75.627307,-72d54m50.39s,-72.913998,1.679,0.043,-0.043,32.797,0.04,-0.04,2459211.732,0.002195,-0.002195,12.8379689,0.0031236,-0.0031236,9.8464123,0.1878411,-0.1878411,10539.01928,361.00934,-361.00934,25.4886382,1.376776,-1.376776,374.129,1225.0,11.7106,0.006,-0.006,703.878,10.696,-10.696,5765.0,189.0,-189.0,4.34773,2.00358,-2.00358,2.4494,0.11699,-0.11699,16/08/2019 20:20,29/10/2021 12:59
1074.01,327301957,PC,20h43m02.64s,310.761004,-72d00m36.96s,-72.010267,20.031,0.042,-0.042,42.175,0.054,-0.054,2458662.653,0.003188,-0.003188,13.9428705,5.85e-05,-5.85e-05,3.7522756,0.6019145,-0.6019145,1015.395543,87.93079,-87.93079,2.4233421,1.1757723,-1.1757723,28.0927293,587.1759148,10.6339,0.006,-0.006,107.356,0.408,-0.408,5206.0,183.0,-183.0,4.63095,0.280579,-0.280579,0.741671,0.0479724,-0.0479724,16/08/2019 20:20,19/09/2024 10:08
1075.01,351601843,CP,20h39m53.09s,309.971209,-65d26m58.92s,-65.449699,-99.737,0.023,-0.023,-59.95,0.039,-0.039,2458654.25,0.000554,-0.000554,0.6047392,5.6e-06,-5.6e-06,1.0403847,0.2214539,-0.2214539,1027.683348,64.46101,-64.46101,1.8625587,1.4926332,-1.4926332,528.0253155,1222.59731,11.1186,0.007,-0.007,61.4592,0.09435,-0.09435,4046.0,170.0,-170.0,4.60963,0.230678,-0.230678,0.580337,0.0172756,-0.0172756,16/08/2019 20:20,09/09/2024 10:08
1078.01,370133522,CP,20h27m42.88s,306.928646,-56d27m44.23s,-56.462287,424.414,0.073,-0.073,-1230.62,0.073,-0.073,2458654.103,0.000362,-0.000362,0.5182425,4.2e-06,-4.2e-06,0.8565249,0.0753501,-0.0753501,831.8920424,40.76848,-40.76848,1.3485121,0.0900143,-0.0900143,255.1405815,1019.329598,10.1165,0.007,-0.007,20.373,0.0192,-0.0192,3325.0,102.0,-102.0,4.88693,0.098941,-0.098941,0.390989,0.0117402,-0.0117402,16/08/2019 20:20,09/09/2024 10:08
1080.01,161032923,PC,18h25m28.4s,276.368325,-52d12m52.46s,-52.214573,-270.293,0.107,-0.107,-69.552,0.109,-0.109,2458654.061,0.001219,-0.001219,3.9652485,1.22e-05,-1.22e-05,1.0112593,0.5740471,-0.5740471,3680.754444,458.06815,-458.06815,1.2305102,1.0583848,-1.0583848,5.2829448,386.6684768,12.7067,0.007,-0.007,25.559,0.0541,-0.0541,3296.0,64.0,-64.0,4.96636,0.407584,-0.407584,0.199988,0.0059812,-0.0059812,16/08/2019 20:20,25/04/2024 10:08
1082.01,261108236,PC,05h33m06.19s,83.275809,-80d48m55.72s,-80.815478,-10.282,0.042,-0.042,45.685,0.05,-0.05,2458626.086,0.003152,-0.003152,16.3469053,5.04e-05,-5.04e-05,3.5865698,0.2242998,-0.2242998,2212.425725,107.20914,-107.20914,3.5059571,0.3785092,-0.3785092,8.9995944,441.7489067,11.8835,0.006,-0.006,100.248,0.25385,-0.25385,4310.0,173.0,-173.0,4.57345,0.230511,-0.230511,0.649613,0.0616131,-0.0616131,16/08/2019 20:20,11/03/2024 10:08
1083.01,322270620,PC,19h47m17.33s,296.822194,-87d19m22.12s,-87.32281,-82.691,0.045,-0.045,-290.716,0.055,-0.055,2458627.916,0.002201,-0.002201,12.9802953,3.43e-05,-3.43e-05,2.5034417,0.8578907,-0.8578907,2407.260867,199.78712,-199.78712,2.4241912,1.6760336,-1.6760336,4.7341229,376.2093904,12.0936,0.007,-0.007,68.9109,0.125,-0.125,3614.0,64.0,-64.0,4.81257,0.359456,-0.359456,0.491323,0.0146852,-0.0146852,16/08/2019 20:20,05/12/2024 16:02
1086.01,468148930,PC,20h22m16.76s,305.56982,-88d34m06.58s,-88.568495,16.867,0.035,-0.035,-14.683,0.035,-0.035,2458655.291,0.000741,-0.000741,3.7178828,4.1e-06,-4.1e-06,5.5277827,0.1120406,-0.1120406,4864.840513,79.77315,-79.77315,14.6986197,0.8573183,-0.8573183,1925.142617,1689.411619,12.2303,0.006,-0.006,736.397,11.06,-11.06,5818.0,190.0,-190.0,4.33787,2.00353,-2.00353,2.0840001,0.106131,-0.106131,16/08/2019 20:20,25/04/2024 10:08
1087.01,426077080,FP,15h52m00.24s,238.001011,-76d29m36.56s,-76.49349,-5.338,0.041,-0.041,-9.267,0.054,-0.054,2458630.772,0.0028,-0.0028,9.30992,0.00209,-0.00209,3.464,0.232,-0.232,2220.0,1.39456,-1.39456,14.2968,0.777875,-0.777875,215.208,1067.0,9.4142,0.006,-0.006,416.25,5.019,-5.019,6907.0,135.5,-135.5,3.63,0.09,-0.09,3.09,0.14,-0.14,06/08/2019 19:30,29/10/2021 12:59
1088.01,343648136,FA,18h09m14.73s,272.311383,-76d18m03.44s,-76.300955,-23.549,0.047,-0.047,-45.079,0.054,-0.054,2458626.39,0.00222,-0.00222,1.15395,0.00017,-0.00017,2.236,0.103,-0.103,1550.0,1.67219,-1.67219,5.48364,0.324737,-0.324737,3534.3,2148.0,10.4613,0.006,-0.006,240.901,1.98,-1.98,6093.0,131.0,-131.0,4.2,0.08,-0.08,1.4,0.07,-0.07,06/08/2019 19:30,29/10/2021 12:59
1089.01,129319156,FP,15h15m22.33s,228.84306,-52d53m09.56s,-52.885989,-10.161,0.125,-0.125,-5.871,0.125,-0.125,2458643.103,0.00488,-0.00488,4.73703,0.00453,-0.00453,3.902,0.481,-0.481,2410.0,1380.87,-1380.87,25.7144,10.2479,-10.2479,53821.0,4243.0,10.3918,0.01,-0.01,778.127,35.06,-35.06,11600.0,368.2,-368.2,4.13,0.07,-0.07,2.48,0.13,-0.13,06/08/2019 19:30,29/10/2021 12:59
1090.01,361034196,FP,16h08m03.92s,242.016315,-68d35m19.8s,-68.588832,5.989,0.034,-0.034,2.514,0.049,-0.049,2458628.963,0.0022,-0.0022,2.19296,0.0003,-0.0003,4.586,0.079,-0.079,4933.74,704.212,-704.212,22.7769,8.69015,-8.69015,31883.5,3722.0,10.0196,0.006,-0.006,566.502,11.2155,-11.2155,7009.8,184.2,-184.2,3.6,0.61,-0.61,2.95,0.16,-0.16,06/08/2019 19:30,29/10/2021 12:59
1091.01,193413306,PC,14h48m24.27s,222.101134,-56d01m33.35s,-56.025931,-4.775,0.076,-0.076,-15.261,0.068,-0.068,2459359.555,0.003007,-0.003007,1.725841,1.65e-05,-1.65e-05,3.674,0.322,-0.322,2710.0,181.13,-181.13,15.0024,3.57813,-3.57813,50469.2,4175.0,9.3529,0.006,-0.006,321.671,3.7845,-3.7845,7348.0,133.8,-133.8,3.9,0.09,-0.09,2.39,0.09,-0.09,06/08/2019 19:29,09/09/2024 10:08
1092.01,387079085,FP,14h28m05.49s,217.022882,-64d38m03.43s,-64.634285,-49.039,0.037,-0.037,-21.072,0.055,-0.055,2458601.381,0.00061,-0.00061,1.1923,3e-05,-3e-05,3.119,0.024,-0.024,3730.0,297.774,-297.774,30.666,4.10377,-4.10377,40771.2,3958.0,9.0039,0.006,-0.006,209.919,1.7045,-1.7045,6534.0,136.4,-136.4,3.95,0.09,-0.09,2.04,0.09,-0.09,06/08/2019 19:29,29/10/2021 12:59
1094.01,136274063,APC,15h21m59.72s,230.498827,-53d49m10.56s,-53.819601,-2.718,0.102,-0.102,-4.896,0.092,-0.092,2459360.161,0.001302,-0.001302,0.5971314,1.4e-06,-1.4e-06,0.468,0.109,-0.109,910.0,12.7147,-12.7147,9.08382,0.96597,-0.96597,1596.43,1760.0,9.9806,0.007,-0.007,426.003,9.675,-9.675,7710.0,140.2,-140.2,3.98,0.08,-0.08,2.28,0.09,-0.09,06/08/2019 19:29,05/10/2022 10:10
1095.01,375223080,PC,08h55m52.55s,133.968965,-75d55m34.27s,-75.926187,-4.136,0.04,-0.04,11.358,0.042,-0.042,2459307.386,0.000265,-0.000265,1.4821386,1.4e-06,-1.4e-06,2.1867078,0.0338256,-0.0338256,2102.65683,30.643518,-30.643518,13.7339261,0.5647548,-0.5647548,18197.13545,2962.241804,10.4291,0.006,-0.006,582.521,7.7425,-7.7425,7066.0,133.7,-133.7,3.78,0.09,-0.09,2.6647301,0.10601,-0.10601,12/08/2019 16:22,05/12/2024 16:02
1096.01,375225453,FP,08h55m18.4s,133.826684,-73d10m23.91s,-73.173308,-21.883,0.034,-0.034,19.084,0.046,-0.046,2459307.936,0.002752,-0.002752,0.9209526,0.0001855,-0.0001855,1.8602735,0.4647613,-0.4647613,360.8801529,42.466145,-42.466145,5.7349089,4.2950416,-4.2950416,32740.36294,3430.762244,10.11,0.006,-0.006,490.288,5.048,-5.048,6553.0,136.4,-136.4,3.65,0.09,-0.09,2.8908899,0.125277,-0.125277,12/08/2019 16:22,29/10/2021 12:59
1097.01,360630575,CP,12h39m06.21s,189.775859,-74d34m26.47s,-74.57402,-50.359,0.039,-0.039,-6.874,0.04,-0.04,2459376.411,0.001678,-0.001678,9.188506,2.88e-05,-2.88e-05,2.492,0.153,-0.153,460.0,0.427735,-0.427735,2.16591,0.121765,-0.121765,63.4589,786.0,8.7215,0.006,-0.006,79.5561,0.14855,-0.14855,5876.0,124.0,-124.0,4.48,0.08,-0.08,0.98,0.04,-0.04,12/08/2019 16:22,10/09/2024 10:08
1097.02,360630575,CP,12h39m06.21s,189.775859,-74d34m26.47s,-74.57402,-50.359,0.039,-0.039,-6.874,0.04,-0.04,2459344.462,0.00261,-0.00261,13.9028391,0.0013871,-0.0013871,2.1264429,0.4109736,-0.4109736,647.2701039,70.93129,-70.93129,2.6136848,1.333298,-1.333298,77.4841883,756.6987586,8.7215,0.006,-0.006,79.5561,0.14855,-0.14855,5876.0,124.0,-124.0,4.48,0.08,-0.08,0.983215,0.0449925,-0.0449925,24/03/2022 22:19,03/03/2023 12:03
1098.01,383390264,CP,12h50m21.43s,192.589285,-88d07m16s,-88.121111,-18.776,0.039,-0.039,-18.086,0.039,-0.039,2458629.909,0.000837,-0.000837,10.1826983,1.29e-05,-1.29e-05,2.8275109,0.2582998,-0.2582998,667.4752458,45.255642,-45.255642,3.0538057,0.7958977,-0.7958977,198.394783,957.1991659,8.7581,0.006,-0.006,105.096,0.266,-0.266,6153.0,194.0,-194.0,4.34814,0.271419,-0.271419,1.14582,0.0509699,-0.0509699,16/08/2019 20:20,13/02/2024 10:08
1100.01,318608749,FP,00h36m30.27s,9.126138,-83d34m01.44s,-83.567067,-0.23,0.054,-0.054,1.169,0.043,-0.043,2459044.495,0.002861,-0.002861,20.0731588,8.61e-05,-8.61e-05,3.8449215,0.5039405,-0.5039405,1152.964546,68.35146,-68.35146,4.0506906,1.0627592,-1.0627592,69.3993155,736.1368293,10.5135,0.006,-0.006,205.43,1.1895,-1.1895,6033.0,129.5,-129.5,4.37,0.08,-0.08,1.14849,0.0522613,-0.0522613,15/08/2019 15:39,18/10/2024 10:08
1101.01,271581073,FP,21h18m12.35s,319.551469,-77d31m44.81s,-77.529113,16.363,0.037,-0.037,-5.515,0.047,-0.047,2459058.793,0.00073,-0.00073,2.66903,1e-05,-1e-05,1.548,0.285,-0.285,3110.0,1.55398,-1.55398,9.36823,0.500837,-0.500837,429.86,1268.0,10.5891,0.006,-0.006,262.794,1.538,-1.538,5803.5,120.9,-120.9,4.07,0.08,-0.08,1.56,0.08,-0.08,15/08/2019 15:39,07/09/2024 10:08
1102.01,311890977,FP,17h32m00.77s,263.003209,-76d51m29.75s,-76.858265,-33.273,0.035,-0.035,-100.013,0.038,-0.038,2458627.804,0.00276,-0.00276,6.63371,0.00059,-0.00059,2.122,0.26,-0.26,1555.34,2.04117,-2.04117,2.75375,0.16093,-0.16093,22.9987,610.0,10.5652,0.006,-0.006,58.0624,0.07515,-0.07515,4138.1,94.2,-94.2,4.54,0.12,-0.12,0.63,0.03,-0.03,15/08/2019 15:39,07/09/2024 10:08
1104.01,451599528,FP,18h38m53.11s,279.721286,-85d42m32.89s,-85.709137,147.495,0.214,-0.214,-42.057,0.258,-0.258,2459367.034,0.003108,-0.003108,341.2811281,0.0045871,-0.0045871,6.303026,0.2728898,-0.2728898,972.5797241,54.08448,-54.08448,4.7531892,0.3291192,-0.3291192,121.1597998,846.173434,7.5622,0.006,-0.006,70.0154,0.6784,-0.6784,6058.6,110.5,-110.5,4.2,0.08,-0.08,1.39203,0.060098,-0.060098,15/08/2019 15:39,20/01/2025 12:03
1105.01,274151135,PC,09h44m12.95s,146.053969,-89d28m17.45s,-89.471513,-18.368,0.067,-0.067,8.978,0.062,-0.062,2460086.979,0.003941,-0.003941,10.8680523,3.8e-05,-3.8e-05,2.375,0.645,-0.645,1553.0,109.838,-109.838,2.90726,0.252816,-0.252816,20.7383,594.0,10.2809,0.006,-0.006,79.5225,0.18475,-0.18475,4664.0,125.9,-125.9,4.55,0.09,-0.09,0.76,0.06,-0.06,15/08/2019 15:39,06/03/2025 12:05
1107.01,394561119,CP,10h22m25.89s,155.607863,-82d13m07.93s,-82.218869,9.065,0.045,-0.045,2.896,0.041,-0.041,2459336.074,0.000176,-0.000176,4.0782392,1.7e-06,-1.7e-06,4.8475616,0.0254922,-0.0254922,6046.695969,29.462303,-29.462303,13.898174,0.6260191,-0.6260191,1619.008123,1617.82673,10.0068,0.006,-0.006,281.314,2.017,-2.017,6501.0,138.9,-138.9,4.08,0.09,-0.09,1.74836,0.0780452,-0.0780452,15/08/2019 15:39,15/02/2024 10:08
1109.01,50309953,FP,02h00m47.64s,30.198486,-77d36m37.35s,-77.610376,58.003,0.047,-0.047,-33.25,0.036,-0.036,2459083.352,0.00176,-0.00176,7.04083,3e-05,-3e-05,2.979,0.235,-0.235,1580.0,458.747,-458.747,8.46404,2.20234,-2.20234,852.336,1505.0,9.7906,0.006,-0.006,102.238,0.2185,-0.2185,5317.0,65.7,-65.7,4.49,0.08,-0.08,0.91,0.05,-0.05,15/08/2019 15:39,07/09/2024 10:08
1110.01,446549905,FP,19h07m10.04s,286.791829,-58d41m50.07s,-58.697242,3.879,0.068,-0.068,-6.843,0.063,-0.063,2460146.99,0.00038,-0.00038,2.4545635,1e-06,-1e-06,2.321,0.262,-0.262,4248.0,54.2672,-54.2672,11.1276,0.467151,-0.467151,2162.73,1899.0,9.6789,0.006,-0.006,243.838,2.659,-2.659,6610.0,128.4,-128.4,4.15,0.08,-0.08,1.64,0.07,-0.07,15/08/2019 15:39,28/08/2023 10:08
1111.01,412014494,FP,19h25m29.71s,291.373783,-60d56m27.75s,-60.941042,15.517,0.051,-0.051,-8.387,0.05,-0.05,2460131.89,0.006762,-0.006762,11.4756978,8.85e-05,-8.85e-05,0.808,0.521,-0.521,8341.0,2131.75,-2131.75,14.1098,4.18181,-4.18181,11.4585,512.0,9.3871,0.006,-0.006,312.461,4.28,-4.28,7262.0,134.8,-134.8,4.0,0.08,-0.08,2.13,0.08,-0.08,15/08/2019 15:39,14/09/2023 16:02
1112.01,369864738,FP,10h54m30.94s,163.628917,-87d16m11.05s,-87.269735,-5.215,0.043,-0.043,-8.358,0.042,-0.042,2458626.542,0.00585,-0.00585,2.78186,0.0005,-0.0005,2.456,0.428,-0.428,490.0,1.16068,-1.16068,4.92567,0.331864,-0.331864,1323.21,1680.0,9.5162,0.006,-0.006,292.085,1.9425,-1.9425,6819.0,137.6,-137.6,3.92,0.09,-0.09,2.21,0.09,-0.09,15/08/2019 15:39,29/10/2021 12:59
1113.01,290348382,FP,21h54m50.6s,328.710839,-77d20m14.76s,-77.337433,247.896,0.187,-0.187,-157.626,0.158,-0.158,2460140.221,0.000932,-0.000932,6.4410082,6.6e-06,-6.6e-06,1.798,0.304,-0.304,7076.0,288.828,-288.828,4.59203,0.175872,-0.175872,8.2114,471.0,9.66865,0.007,-0.007,23.8853,0.05215,-0.05215,3469.0,157.0,-157.0,4.71,0.01,-0.01,0.53,0.02,-0.02,15/08/2019 15:39,30/08/2023 10:08
1115.01,379286801,APC,18h53m12.44s,283.301843,-54d54m38.9s,-54.910806,-3.758,0.074,-0.074,-12.916,0.049,-0.049,2458658.327,0.00109,-0.00109,4.45199,0.00035,-0.00035,2.109,0.087,-0.087,8483.38,2082.29,-2082.29,15.8858,7.89042,-7.89042,1013.74,1571.0,10.526,0.006,-0.006,359.215,8.103,-8.103,6708.3,119.7,-119.7,4.2,0.09,-0.09,1.57,0.06,-0.06,15/08/2019 15:39,29/10/2021 12:59
1116.01,304100538,PC,01h50m47.99s,27.699972,-75d50m55.59s,-75.848774,10.497,0.049,-0.049,-3.836,0.046,-0.046,2458325.662,0.001896,-0.001896,5.0100708,1.35e-05,-1.35e-05,2.0644756,0.184039,-0.184039,409.4812214,41.617928,-41.617928,2.3107394,0.1963706,-0.1963706,210.6631712,971.6657708,9.5268,0.006,-0.006,94.4178,0.24735,-0.24735,5551.0,187.0,-187.0,4.46214,0.371807,-0.371807,0.906282,0.048892,-0.048892,26/08/2019 19:21,19/09/2024 10:08
1117.01,295541511,PC,18h14m24.49s,273.602061,-66d25m11.91s,-66.419974,-15.32,0.036,-0.036,-38.643,0.041,-0.041,2459386.964,0.003038,-0.003038,2.2281625,1.51e-05,-1.51e-05,2.015,0.28,-0.28,630.0,1.19719,-1.19719,2.56778,0.178594,-0.178594,702.927,1434.0,10.4055,0.006,-0.006,167.598,0.913,-0.913,5731.0,132.8,-132.8,4.43,0.08,-0.08,1.02,0.05,-0.05,15/08/2019 15:39,24/01/2023 16:02
1119.01,261369656,APC,19h30m25.16s,292.604815,-46d16m41.07s,-46.278074,19.136,0.06,-0.06,-29.092,0.041,-0.041,2458666.522,0.00188,-0.00188,10.95663,0.00203,-0.00203,3.588,0.259,-0.259,3830.0,1477.42,-1477.42,23.9726,8.82147,-8.82147,619.065,1389.0,10.5024,0.006,-0.006,421.518,7.0305,-7.0305,6456.0,127.2,-127.2,3.92,0.09,-0.09,2.07,0.1,-0.1,22/08/2019 14:42,29/10/2021 12:59
1124.01,128790976,APC,20h00m51.1s,300.212928,-43d58m57.1s,-43.982529,57.283,0.136,-0.136,-119.195,0.113,-0.113,2460149.392,0.001349,-0.001349,3.5187707,9.4e-06,-9.4e-06,2.408,0.36,-0.36,5634.0,2587.51,-2587.51,14.0061,2.57585,-2.57585,2000.01,1863.0,7.2235,0.006,-0.006,75.7145,0.60865,-0.60865,6690.0,119.9,-119.9,4.24,0.09,-0.09,1.49,0.07,-0.07,22/08/2019 14:42,14/09/2023 10:08
1125.01,80166433,PC,19h53m09.05s,298.287708,-46d22m11.97s,-46.369991,11.24,0.091,-0.091,6.895,0.074,-0.074,2459036.495,0.000802,-0.000802,0.7724825,6.8e-06,-6.8e-06,1.3744974,0.1910592,-0.1910592,211.3168519,14.352041,-14.352041,4.1624907,0.5104,-0.5104,60276.50005,3996.287792,8.0465,0.006,-0.006,237.593,4.3795,-4.3795,8271.0,143.9,-143.9,3.95,0.07,-0.07,2.5027299,0.0856759,-0.0856759,22/08/2019 14:42,25/04/2024 10:08
1126.01,405862830,FP,18h36m14.99s,279.062469,-43d37m14.18s,-43.620606,6.138,0.083,-0.083,10.755,0.078,-0.078,2460122.432,0.002178,-0.002178,1.6268695,4.6e-06,-4.6e-06,3.231,0.308,-0.308,1502.0,48.6699,-48.6699,2.36498,0.148538,-0.148538,1946.23,1850.0,10.3579,0.006,-0.006,97.8115,0.44215,-0.44215,5034.0,48.8,-48.8,4.64,0.08,-0.08,0.73,0.04,-0.04,22/08/2019 14:42,02/08/2023 16:02
1128.01,425721385,FP,19h19m02.83s,289.761799,-43d04m27.2s,-43.074223,17.105,0.07,-0.07,-55.58,0.06,-0.06,2458663.152,0.0055,-0.0055,13.5499,0.00564,-0.00564,1.795,0.72,-0.72,1180.0,19.1341,-19.1341,6.24633,0.838277,-0.838277,31.6652,660.0,9.7298,0.006,-0.006,222.529,3.137,-3.137,6209.0,131.0,-131.0,4.09,0.08,-0.08,1.63,0.08,-0.08,22/08/2019 14:42,29/10/2021 12:59
1129.01,91576611,FP,18h56m37.91s,284.157959,-29d23m54.09s,-29.398357,17.883,0.088,-0.088,-14.764,0.08,-0.08,2458659.069,0.00289,-0.00289,4.43651,0.00101,-0.00101,3.365,0.269,-0.269,1520.0,594.271,-594.271,19.9664,6.34495,-6.34495,8233.41,2653.0,8.7823,0.007,-0.007,247.414,2.905,-2.905,7101.9,165.9,-165.9,3.91,0.1,-0.1,2.32,0.15,-0.15,22/08/2019 14:42,29/10/2021 12:59
1130.01,254113311,CP,19h05m30.24s,286.376004,-41d26m15.5s,-41.43764,12.538,0.088,-0.088,-27.18,0.071,-0.071,2460144.137,0.002393,-0.002393,8.34998,1e-05,-1e-05,1.836,0.061,-0.061,16680.0,15.1352,-15.1352,11.1424,1.06327,-1.06327,19.9348,588.0,10.1429,0.006,-0.006,58.2609,0.16955,-0.16955,4236.0,122.3,-122.3,4.52,0.1,-0.1,0.74,0.07,-0.07,22/08/2019 14:42,22/07/2025 12:04
1130.02,254113311,CP,19h05m30.24s,286.376004,-41d26m15.5s,-41.43764,12.538,0.088,-0.088,-27.18,0.071,-0.071,2460126.924,0.000822,-0.000822,4.0686405,0.0002958,-0.0002958,1.8373729,0.0777888,-0.0777888,2650.095001,99.40586,-99.40586,3.7548333,0.5705166,-0.5705166,84.108766,772.378302,10.1429,0.006,-0.006,58.2609,0.16955,-0.16955,4236.0,122.3,-122.3,4.52,0.1,-0.1,0.741921,0.0675678,-0.0675678,03/09/2019 17:42,22/07/2025 12:04
1131.01,198213332,PC,16h33m44.05s,248.433545,+61d43m06s,61.718334,-4.999,0.267,-0.267,6.335,0.299,-0.299,2458711.595,0.000168,-0.000168,0.5860366,4.9e-06,-4.9e-06,0.8098934,0.0496798,-0.0496798,410.5241553,21.146746,-21.146746,4.906408,1.6418222,-1.6418222,26813.10571,3263.672181,9.2872,0.006,-0.006,222.74,6.115,-6.115,5579.0,135.4,-135.4,3.67,0.08,-0.08,2.39803,0.136922,-0.136922,27/08/2019 16:09,14/11/2024 10:08
1132.01,267489265,FP,19h55m07.51s,298.781281,+54d46m53.2s,54.781445,-7.484,0.069,-0.069,-20.775,0.064,-0.064,2460351.8,0.002386,-0.002386,1.5502952,4.6e-06,-4.6e-06,2.938,0.33,-0.33,411.0,18.1669,-18.1669,3.34528,0.145518,-0.145518,10796.6,2839.0,9.2293,0.006,-0.006,286.668,2.913,-2.913,7851.0,72.9,-72.9,4.17,0.07,-0.07,1.86,0.05,-0.05,27/08/2019 16:09,04/03/2024 10:08
1133.01,69997672,FP,19h39m17.78s,294.824079,+31d57m28.93s,31.958037,-5.049,0.176,-0.176,-28.421,0.189,-0.189,2458684.235,0.01005,-0.01005,1.80709,0.00123,-0.00123,3.297,1.009,-1.009,450.0,2.70834,-2.70834,4.86242,0.467902,-0.467902,7233.01,2569.0,9.11458,0.006,-0.006,233.369,5.819,-5.819,6244.0,124.8,-124.8,3.84,0.09,-0.09,2.2,0.11,-0.11,03/09/2019 15:31,29/10/2021 12:59
1134.01,122220263,FP,19h20m05.03s,290.02096,+36d38m15.99s,36.637774,21.767,0.044,-0.044,15.98,0.052,-0.052,2460333.438,0.006535,-0.006535,18.6922101,0.0001259,-0.0001259,7.765,1.008,-1.008,11126.0,185.114,-185.114,18.1458,0.786783,-0.786783,282.175,1141.0,9.03609,0.006,-0.006,170.732,0.812,-0.812,6277.0,125.8,-125.8,4.09,0.09,-0.09,1.65,0.07,-0.07,03/09/2019 15:31,08/03/2024 10:08
1135.01,154872375,CP,12h53m35.13s,193.39637,+85d07m46.18s,85.129495,16.883,0.05,-0.05,5.076,0.042,-0.042,2460658.974,0.000185,-0.000185,8.0277326,1.3e-06,-1.3e-06,4.284,0.021,-0.021,5705.0,19.6569,-19.6569,9.06883,0.406897,-0.406897,248.619,1106.0,9.02855,0.006,-0.006,114.048,0.307,-0.307,5962.7,68.6,-68.6,4.38,0.08,-0.08,1.15,0.05,-0.05,27/08/2019 16:09,18/07/2025 16:00
