st_teff,dec,pl_rade,pl_eqt,type,Status,pl_insol,st_rad,st_tmag,pl_orbper,ra,st_logg
4562.0,-0.600003,2.12356,687.0,TESS,PC,37.1797,0.74,10.0632,7.1853092,70.428548,4.56
5908.4,-12.51168,13.2476,1522.0,TESS,PC,891.424,2.88,10.4723,6.5857043,66.514805,3.55
5824.0,-3.145653,3.35556,1088.0,TESS,PC,232.874,1.69,8.94848,,67.042733,4.0
6589.1,10.416737,17.567,3579.0,TESS,PC,27258.8,1.53,10.5347,1.2311781,74.374979,4.21
4971.0,3.122675,5.33342,1303.0,TESS,PC,479.761,3.5,7.82622,4.278752,79.844207,
5600.0,10.594174,4.82429,620.0,TESS,FP,24.617,1.37,10.7302,15.7925628,76.524234,4.16
4731.6,-7.257924,14.0296,1104.0,TESS,APC,247.041,5.67,10.1263,3.8865992,78.108877,
7505.2,15.203062,12.9584,229.0,TESS,PC,511.815,1.96,10.2422,34.7769296,79.742457,4.09
5748.0,1.233623,2.737769,1385.595223,TESS,PC,871.0969851,1.1287,10.6827,2.6473916,73.554354,4.34
5363.1,-36.037694,3.7858994,565.8728882,TESS,PC,24.2324067,1.2099299,9.354,36.8382429,79.709348,4.08
5711.7,-54.859725,2.3197704,1046.719759,TESS,PC,283.6891271,1.12148,8.4642,5.9910569,34.684283,3.84
6421.0,-34.815988,9.40688,913.0,TESS,FP,115.756,1.92,10.8256,11.3543085,75.174905,3.98
5567.0,2.427361,3.11124,766.0,TESS,PC,57.2917,0.86,10.6675,11.994832,77.804406,4.56
4779.1,-15.343431,1.58293,709.0,TESS,PC,41.9664,0.61,9.6254,14.9315582,71.518246,
6137.7,-49.469569,4.86539,1675.0,TESS,FP,1309.65,1.51,10.1217,1.4853364,89.835166,4.19
5632.0,37.02674,5.183,787.0,TESS,PC,63.8466,0.89,10.8945,8.3272872,219.734215,4.54
6016.4,22.983969,12.196,1121.0,TESS,CP,262.58,1.72,10.9687,11.2347982,205.204322,4.01
4307.3,-36.476026,3.17311,1089.0,TESS,PC,233.78,0.77,11.1869,1.5411764,59.85217,
5822.0,-81.006992,15.364,1430.0,TESS,PC,695.002,1.21,12.8466,3.4024655,42.888322,4.3
5394.0,-45.026493,10.5027085,1187.300503,TESS,PC,469.63841,2.3196101,10.6292,10.7668398,347.136174,4.4
5421.0,-45.049614,8.8281188,1528.347781,TESS,APC,1289.465611,1.02349,11.2451,1.426951,332.553092,4.6
4157.0,-38.949234,2.2695325,570.3462995,TESS,PC,25.0078015,0.603418,11.2738,6.6153188,14.080026,4.59257
5459.0,-36.257098,7.8938765,770.4245689,TESS,PC,83.2609761,1.17142,11.2759,,73.124509,4.27837
8343.0,9.627515,20.4068988,1608.314297,TESS,APC,1581.265122,1.55754,11.0233,5.92777,87.283391,4.36705
6519.0,5.11447,17.4827,1118.0,TESS,FP,260.172,1.49,11.6749,10.1004307,90.099738,4.22
4242.0,-21.575094,2.6595119,468.4364849,TESS,PC,11.3795177,0.652251,11.433,,89.746248,4.62878
5376.0,0.131482,9.53663,800.0,TESS,PC,68.1559,0.9,10.7202,8.3761316,90.159529,4.49858
5376.0,0.131482,2.23597,1257.0,TESS,PC,415.189,0.9,10.7202,2.4087648,90.159529,4.49858
3356.0,-4.828274,1.8939264,379.9713444,TESS,PC,4.92634,0.352909,12.2285,7.795385,104.827007,4.8711
3273.0,-32.580197,22.9576146,741.6362852,TESS,PC,71.4965163,0.579963,14.1969,1.5746828,91.196155,4.66823
6715.0,11.884058,11.7630857,1433.446712,TESS,CP,997.808531,2.49897,9.14112,10.655694,90.062588,3.79727
5938.0,11.251648,4.774123,1352.358739,TESS,CP,790.4759269,1.2906801,10.844,3.7382381,95.41622,4.25146
5844.0,-11.418203,17.7879,1400.0,TESS,APC,639.207,1.13,10.7996,2.5574812,89.456648,4.33
5700.0,-41.27722,12.9621642,1602.745013,TESS,KP,1559.476154,1.0941,11.5464,1.6284288,359.349028,4.39502
7837.0,8.200979,13.1598,1978.0,TESS,PC,2541.33,1.58,11.619,2.955314,96.69897,4.31121
4066.0,-44.027544,2.6350944,641.8756259,TESS,PC,40.1166389,0.658727,11.6751,5.3262922,108.066593,4.60684
6534.0,-33.881692,13.070864,1762.199512,TESS,KP,2278.98417,1.73409,13.6373,3.1413825,101.394805,4.09026
5457.0,-35.706364,13.2366563,1434.436694,TESS,KP,1000.567857,0.963518,13.9819,1.6751568,94.444759,4.44807
8389.0,11.53189,15.2559264,1277.451376,TESS,PC,629.3590997,1.69485,10.6358,13.5853506,97.214862,4.29787
5879.0,-11.541394,4.096,1297.0,TESS,PC,470.021,1.55,10.7015,2.8972041,95.486535,4.09
6456.0,-39.010809,3.04784,,TESS,APC,219.916,1.46,9.9257,14.9695925,92.010974,
5824.0,-43.798459,2.7663379,676.7077743,TESS,PC,49.5593572,0.923281,9.4951,17.3051476,82.559826,4.53
6796.0,-14.444511,3.11352,,TESS,PC,6387.13,1.61,10.3559,1.6951056,104.817965,
6694.0,-9.631072,4.28924,2063.0,TESS,APC,3012.65,1.92,10.7088,1.5339665,94.409738,4.02
5862.0,-37.255863,2.8269897,1041.194266,TESS,CP,277.7461661,0.955756,9.3258,4.9377227,353.062066,4.51783
6317.0,-46.565471,2.69714,1326.0,TESS,FP,514.024,1.23,10.0879,1.9785151,101.397361,4.35
6811.0,-7.897455,9.70612,1906.0,TESS,FP,2195.21,1.96,10.9539,0.7951534,104.752514,4.02
6393.0,-20.997714,2.03235,2502.0,TESS,PC,6511.62,1.72,9.22605,2.3933087,93.509715,4.08
6039.0,-21.279477,3.9587,1727.0,TESS,PC,1478.98,1.7,10.0509,2.5577037,94.027709,4.03
5563.0,-17.029089,2.10043,1181.0,TESS,PC,323.891,0.98,10.667,6.3951381,86.719534,4.45
6127.0,-18.672245,13.6737,1493.0,TESS,PC,826.195,1.74,10.1083,5.9016526,89.293899,4.02
9623.0,-17.453065,18.5905,,TESS,APC,14464.4,2.37,9.9552,5.4927168,109.0444,4.08
6863.0,-23.309761,5.07891,1726.0,TESS,FP,1476.0,2.19,10.0386,2.6788253,99.172585,3.93
6016.0,-34.919687,2.18563,1095.0,TESS,PC,239.133,0.99,10.2282,6.8979432,105.44485,4.49
4742.0,-23.951598,2.29124,691.0,TESS,PC,38.0097,0.75,10.2807,6.9551801,97.891717,4.57
5071.0,-63.053919,5.0155627,1562.710308,TESS,APC,1409.402083,0.874822,11.7497,1.0021853,57.553653,4.48308
5298.0,-11.436773,1.39836,2128.0,TESS,PC,3407.6,0.77,9.859901,2.0944084,106.841463,4.62
5491.4,-8.062309,9.04133,1313.0,TESS,APC,494.188,1.72,10.8218,5.563087,93.529144,3.85
5531.0,-12.147866,1.66554,2033.0,TESS,PC,2840.05,0.97,9.1239,2.0988541,107.118513,4.45
5809.0,-11.348617,2.86438,1200.0,TESS,PC,344.881,1.12,10.1424,4.6410823,95.809871,4.36
5758.3,-1.912698,13.1612,1061.0,TESS,CP,210.609,1.19,12.1772,7.1858029,160.886843,4.3
4944.0,-60.521308,9.7267129,512.9721403,TESS,CP,16.3642505,0.824284,13.4006,23.3418536,86.850974,4.51
4944.0,-60.521308,10.3670919,399.9626824,TESS,CP,6.0478205,0.824284,13.4006,49.2445599,86.850974,4.51
5923.0,-65.613808,11.7844,1268.0,TESS,PC,429.98,1.29,11.0586,8.011385,270.134849,4.25
6919.0,-50.48045,12.146,2270.0,TESS,PC,4411.81,3.45,11.1673,2.3018922,136.653301,3.54
5980.0,-18.029479,8.72604,1056.0,TESS,PC,206.968,0.91,12.9363,11.7248927,188.834597,4.56
5822.0,-52.354833,10.9718,808.0,TESS,CP,70.9731,1.75,10.6693,,118.994535,3.97
4020.0,-51.585251,1.328654,723.3731892,TESS,PC,64.709886,0.639371,9.3626,3.5104148,14.318503,4.438
4490.0,-68.368103,11.1787,405.0,TESS,PC,4.48015,0.74,12.7296,,16.772687,4.55
5320.0,-60.875623,10.1405034,789.8623006,TESS,PC,91.987019,0.873132,12.4329,8.1484094,52.531218,4.52
5560.0,-19.89616,9.46753,721.0,TESS,PC,44.9403,0.88,12.646,16.7224532,201.167653,4.54
6144.3,26.42343,9.65352,1008.0,TESS,PC,171.835,1.13,11.6417,6.6857865,212.638797,4.4
6421.5,-57.570425,12.0956,1011.0,TESS,PC,174.059,1.64,10.8209,,338.644613,4.12
5278.0,-24.943187,9.85518,566.0,TESS,PC,17.053,0.88,12.7024,16.4452725,185.529463,4.51
5780.0,-39.546448,,574.154107,TESS,PC,25.6823585,,12.7022,31.9919595,90.963936,4.438
4696.7,10.057746,14.5890881,421.2871907,TESS,CP,7.444474,1.0143,12.0294,94.0997954,54.388266,4.54
7340.8,-7.29894,12.2597,2282.0,TESS,PC,4501.88,3.5,10.597,2.9103781,95.226318,4.09
5799.4,-30.787931,5.2012051,2118.846545,TESS,PC,4763.421579,1.38013,11.5606,0.985586,93.038442,4.11
6101.0,-11.725573,3.283981,696.8959687,TESS,FA,55.7433174,1.01859,9.8343,20.186539,351.705383,4.48196
4036.3,-42.697946,2.5924633,477.2453303,TESS,PC,12.2599233,0.661076,8.2731,12.7187255,82.558548,4.65
4036.3,-42.697946,2.28729,435.0,TESS,APC,5.94816,0.66,8.2731,22.0819969,82.558548,4.65
7839.6,-25.722355,8.14924,2858.0,TESS,PC,11077.2,3.52,9.9048,1.4118418,80.508824,4.13
5780.0,-23.523374,,1137.562745,TESS,PC,395.7513853,,14.9801,4.1133928,120.556913,4.438
6349.8,3.56767,10.8099759,1331.039395,TESS,CP,741.7962608,1.86619,10.8165,7.5427509,136.596917,4.11
5441.0,-54.509002,15.3646915,952.5129011,TESS,FP,194.5380096,1.98859,10.7607,21.0689935,120.153396,4.41
5846.29,-3.420819,2.5576021,1022.986578,TESS,CP,258.8217348,1.25324,8.90594,7.9940367,135.545803,4.26525
6125.96,11.135462,18.7156,974.0,TESS,APC,149.461,1.46,11.8215,2.1811989,120.969221,4.17403
5785.79,8.523017,13.1879107,1418.56206,TESS,KP,957.0053443,1.07008,11.302,2.3114203,133.324298,4.39543
5238.0,1.859893,12.0756,676.0,TESS,KP,34.6952,0.84,10.0471,8.5234958,131.106996,4.54438
5238.0,1.859893,4.98711,1719.0,TESS,CP,1452.18,0.84,10.0471,1.4468993,131.106996,4.54438
8303.0,-44.666911,,1545.949463,TESS,PC,1349.901787,,11.732,4.8580501,121.98269,4.438
5700.0,-21.272017,12.0658006,1269.891815,TESS,KP,614.5934084,1.00957,13.7426,2.8126485,346.075086,4.39704
5509.1,12.207623,5.7395383,827.1534677,TESS,FP,110.6280815,0.916742,10.7757,9.0702531,122.228117,4.52
7980.0,-11.79048,7.79881,1355.0,TESS,PC,560.394,1.49,11.7664,5.436841,112.515604,4.37685
4007.0,-10.257081,3.0793796,847.8780456,TESS,PC,122.1390568,0.684741,11.8762,2.3701119,115.918702,4.56359
5757.5,-49.602939,11.5945537,936.3549718,TESS,PC,181.6699451,1.02264,11.8225,8.3848067,121.852319,4.29
6969.2,-20.680147,17.7665063,1574.660202,TESS,FP,1453.009343,2.04438,10.5484,6.2636501,126.755088,4.17
6337.5,-24.7173,19.3344,725.0,TESS,FP,46.0707,1.6,11.1169,16.0475029,123.488475,
5886.2,8.569483,9.5021286,1078.778438,TESS,APC,320.0737304,1.3302799,10.7003,8.0149323,128.702871,4.25
6683.6,-49.473563,27.5606205,1594.5663,TESS,PC,1527.887321,2.86532,11.2047,9.8302309,119.245948,
5834.0,-25.256245,12.0078948,805.3455558,TESS,PC,99.4145767,1.38395,11.6919,17.7859152,128.24579,4.25
5709.9,-35.842605,14.9915,1093.0,TESS,PC,236.94,0.91,13.1141,4.2002507,312.011689,4.53
3131.0,-15.274109,1.8439453,157.0898896,TESS,KP,0.1439176,0.215535,11.2991,24.7373412,11.248632,5.05701
3131.0,-15.274109,1.5659937,394.3844097,TESS,KP,5.7174182,0.215535,11.2991,3.7779418,11.248632,5.05701
5321.0,-27.295719,13.8379,1117.0,TESS,PC,258.816,0.98,13.5328,3.5511203,332.759205,4.42
5905.0,66.404803,15.2778,1553.0,TESS,PC,966.571,1.62,12.1504,2.7754004,318.600471,4.05
6054.0,77.378608,13.766,1256.0,TESS,PC,413.846,1.24,12.5945,4.0483695,292.018975,4.3
5487.0,70.275792,13.248,907.0,TESS,PC,112.463,1.02,13.3848,5.0182311,310.743276,4.41
5698.0,9.447684,11.5792771,1237.032256,TESS,PC,553.4075728,1.1429501,12.4683,3.7257237,123.272901,4.33
5840.0,2.123685,11.7222736,1588.939866,TESS,PC,1506.436563,1.89732,12.3642,3.9704457,117.047514,3.9
4927.6,58.419067,8.4263554,900.6689155,TESS,PC,155.5183712,0.816613,13.0599,4.2102425,195.312675,4.52
5609.0,66.347938,10.7016592,1278.936805,TESS,CP,632.2914999,1.71761,11.7489,5.9839451,288.465668,3.96
7250.0,1.361299,15.9782,1799.0,TESS,PC,1741.71,1.57,12.104,3.4843271,115.680423,4.26
5496.1,-1.909532,9.79059,871.0,TESS,PC,95.9399,1.54,11.1769,13.1147744,67.278845,4.04
6382.7,-50.832263,6.3790962,972.3814218,TESS,CP,211.2844875,1.76557,7.0286,18.3877081,47.517261,4.05
5639.0,32.084043,14.0699828,1307.243508,TESS,CP,690.1555373,1.12141,11.9775,2.9887654,87.18804,4.34
5633.0,32.490119,8.72806,,TESS,FP,475.015,1.08,10.5284,6.0027375,333.592905,
6303.0,6.716773,11.8109,1678.0,TESS,PC,1318.02,1.45,13.258,3.5985851,114.263688,4.21
5525.0,-39.789358,15.1889,1150.0,TESS,PC,290.593,1.07,13.1657,4.5815438,336.709476,4.37
6734.0,79.267227,19.0204,1137.0,TESS,PC,277.661,1.25,12.881,4.4817684,232.809527,4.41
6140.0,72.010236,13.924729,1551.431536,TESS,PC,1369.151361,1.45618,13.152,3.1711207,153.799642,4.18
6166.4,30.406374,13.5313,1377.0,TESS,PC,598.34,1.21,12.2323,3.8229149,83.653961,4.34
7899.0,-34.343112,13.2544,1635.0,TESS,PC,1186.51,1.89,11.5955,3.7494409,112.022979,4.16
6427.8,52.252655,14.7324849,1444.339547,TESS,PC,1028.485592,1.2663,10.5863,3.4580018,68.052102,4.35
5783.0,70.527083,15.2308,1432.0,TESS,KP,698.148,1.32,10.9101,3.7146478,157.412341,4.21
6474.57,-56.740455,15.146461,1867.79028,TESS,FP,2876.295127,1.98958,11.0932,3.1901569,85.467425,4.26363
6590.0,67.116526,18.3834,1870.0,TESS,CP,2031.47,1.83,10.8064,3.397862,62.199207,4.05
5450.0,-10.471779,12.4141,1253.0,TESS,PC,409.771,1.08,12.9754,3.5838508,65.854872,4.35
5238.0,48.059938,9.10865,,TESS,PC,388.439,0.93,12.4848,3.0183134,277.291791,
6050.0,45.3369,13.7321,1440.0,TESS,CP,713.859,1.49,12.0453,4.52074,272.267029,4.14
6502.7,7.588913,16.2589,1290.0,TESS,PC,459.903,1.43,12.731,4.6965638,125.108796,4.25
5276.5,-2.979643,1.90189,1065.0,TESS,FP,213.735,0.78,9.8961,4.0266483,132.541715,4.6
5781.0,6.334945,12.6233,1223.0,TESS,PC,372.192,1.91,10.505,9.5835608,125.421468,3.89
5674.8,-1.073333,10.9408,1230.0,TESS,CP,381.078,1.72,10.9657,5.4566563,115.93171,4.04
6495.7,-45.214851,10.0104,1016.0,TESS,PC,177.312,1.75,10.6713,3.587158,109.05005,4.26
5581.0,-37.230948,11.7392,601.0,TESS,CP,21.7464,1.07,10.7211,61.6277,107.48815,4.16
5410.0,-11.938264,12.2562719,1235.07535,TESS,KP,549.914052,0.93,12.3993,2.4238226,3.903273,4.47919
6162.0,3.470486,1.77725,2547.0,TESS,PC,6994.61,1.13,9.47351,0.7460577,97.800408,4.4
6287.0,11.852283,20.982,1104.0,TESS,FP,246.718,1.41,10.7669,8.493027,98.024193,4.23
9290.0,1.964281,,1449.0,TESS,PC,733.721,,10.871,3.4559382,108.494567,4.08
6514.0,8.095671,6.70217,1836.0,TESS,PC,1889.26,2.19,10.3513,1.4711386,105.223561,3.88
8528.0,8.365173,23.5198,1505.0,TESS,PC,852.855,5.28,10.2626,2.682814,91.216391,
6033.7,14.356915,3.32507,1336.0,TESS,APC,529.596,1.02,10.7212,3.817421,91.399969,4.47
4811.0,-5.479794,6.81631,432.0,TESS,APC,5.83182,0.87,10.9058,16.2709828,98.01194,4.45
7080.0,8.430202,9.20389,1846.0,TESS,PC,1930.96,3.05,9.536,3.6039259,99.021022,3.67
4405.0,-1.134248,21.0528,588.0,TESS,FP,19.8561,0.86,10.9766,5.73436,91.233761,4.41
6352.0,7.266611,11.1924,2009.0,TESS,PC,2704.62,3.53,10.9402,4.1554362,103.357151,3.44
4111.0,-9.96615,1.9840882,455.6136246,TESS,CP,10.1837519,0.618173,8.4991,13.4758478,4.773018,4.6461
4825.0,0.668553,16.1323,785.0,TESS,PC,63.1216,3.5,10.276,5.3376282,101.408331,
7668.0,-21.468152,18.8835,,TESS,PC,635.657,1.93,10.8943,6.0210332,113.407619,
6770.0,-39.548224,18.5228447,1367.749966,TESS,APC,827.0806334,1.73783,11.83,7.234064,136.507536,4.11942
3947.0,-18.843066,11.5968325,953.9400228,TESS,PC,195.7065144,0.594491,13.8995,1.3326579,142.566679,4.65587
6606.0,-29.800444,15.9619759,1680.067326,TESS,KP,1882.902121,2.09179,12.487,4.9088819,144.287609,3.93691
3821.0,-34.466852,8.1782864,347.8112006,TESS,APC,3.4585595,0.494575,10.4767,20.6006151,124.356588,4.74216
6472.0,-60.334982,20.5418,1944.0,TESS,PC,2374.67,1.24,11.7785,1.4509175,132.301391,4.37386
6422.3,-59.946092,3.1159001,1913.020111,TESS,FA,3165.18533,1.65992,9.1251,2.2338786,86.018583,4.10848
5385.7,-80.507846,12.5337443,1325.499846,TESS,PC,729.5242428,1.5727,13.2247,4.724665,69.427367,4.4
5979.0,-12.178676,6.3506237,1959.38875,TESS,APC,3483.400761,1.23369,11.4514,1.1645141,152.492231,4.29665
5890.3,-24.423993,3.0449863,1387.063658,TESS,CP,874.7955667,1.28018,9.03971,3.3639254,15.218141,3.92
5890.3,-24.423993,3.3482223,1007.525683,TESS,CP,243.5260946,1.31383,9.03971,13.0393586,15.218141,3.92
3148.0,-48.498597,16.0166732,603.8106997,TESS,FP,31.4140709,0.483749,15.8953,2.1538959,118.049909,4.75166
5458.0,-64.71227,5.16324,2713.0,TESS,FA,8999.57,0.81,13.5294,0.7320175,335.268299,4.4
6636.1,-61.660023,19.2978,988.0,TESS,PC,158.626,1.12,13.2303,13.3572104,86.441717,
6042.0,-67.609909,21.1122163,780.2446961,TESS,PC,87.587938,1.0687701,13.1488,15.2010859,22.910564,4.43
5860.3,-78.17312,,1122.327174,TESS,PC,374.9720646,,11.457,4.8103214,17.195291,4.3
5690.0,-66.833497,12.4983488,1415.667791,TESS,PC,949.2189656,1.0785,13.2052,2.2687617,11.477733,4.38
5355.0,-64.806837,13.5946,1418.0,TESS,PC,672.909,0.68,13.426,1.8531628,34.562228,4.46
4961.0,-58.051575,16.8683,958.0,TESS,PC,139.993,0.98,13.1982,6.3187442,96.953582,4.43
7386.5,-68.033517,11.8684,1764.0,TESS,PC,1610.36,1.59,12.0635,8.2500143,67.774353,4.2
4966.0,-70.330657,12.11,652.0,TESS,PC,30.1565,0.79,13.2834,12.4724734,54.408387,
5302.58,-31.070627,2.0671456,700.5241733,TESS,CP,56.9132658,0.848675,8.1345,11.1452784,32.534687,4.53515
5896.0,-80.675467,17.6401,887.0,TESS,PC,102.964,1.26,12.9873,10.3558635,42.919909,4.27
6190.0,-83.951914,13.7942,1221.0,TESS,PC,369.1,1.22,13.4394,2.4125012,62.222329,4.34
5991.0,-57.41168,17.4662,1915.0,TESS,PC,2232.93,1.06,13.5093,1.2207037,82.55168,4.43
5073.0,-63.167437,10.9219,2391.0,TESS,FP,5430.93,2.84,12.4978,0.5474737,332.926877,3.5
5141.0,-61.318059,13.178,1052.0,TESS,PC,203.691,0.78,13.4354,3.0235362,110.358754,4.6
5876.0,-64.182197,,1412.607806,TESS,PC,941.0385382,,13.2317,2.1481182,120.194098,
4404.0,-67.748369,10.5605032,847.3409174,TESS,PC,121.8298519,0.752032,12.6082,3.4562767,113.559595,4.52
5427.0,-54.270063,12.4794,1773.0,TESS,PC,1643.06,0.97,13.4702,1.0649771,349.381113,4.45
5969.0,-56.965142,10.5535,2291.0,TESS,PC,4579.31,1.21,13.3024,0.8715953,97.08024,4.31
5893.0,-68.957624,16.3774861,971.1166682,TESS,PC,210.1873793,1.42198,13.1508,11.4856846,41.51867,4.16
3116.0,-25.097329,9.6870229,999.3239856,TESS,CP,235.6927628,0.439738,15.6198,0.5568095,37.108277,5.06043
6125.1,-68.864513,12.3196,1027.453091,TESS,PC,54.3894,1.88,11.786,9.7130596,115.68867,4.0
5752.2,-48.71064,13.188691,996.3968565,TESS,PC,232.9433928,1.07899,12.4487,6.6314357,330.103141,4.4
6164.0,-57.758448,7.82059,3617.0,TESS,FP,28442.1,1.13,12.4537,0.907105,335.467524,4.4
7811.0,-13.925637,8.8304863,1575.32697,TESS,PC,1455.471934,1.67013,11.6886,18.1960491,111.590401,4.25974
5349.16,3.910232,5.8424203,682.459665,TESS,PC,51.2659437,0.95524,10.9648,,41.036551,4.438
6502.0,-42.905058,14.5247965,1684.478499,TESS,PC,1902.755078,2.8327301,11.2581,7.4547813,151.148732,3.65751
7176.0,-50.599282,15.7521647,1824.892721,TESS,PC,2621.020133,1.90224,10.9786,3.1054901,162.41273,4.13
5780.0,-64.014145,,2710.2657,TESS,APC,12751.71145,,15.8445,0.152076,110.426175,4.438
5780.0,-55.491807,,1154.9502,TESS,PC,420.5738761,,11.1671,3.9299344,159.842558,4.438
5417.0,-10.985068,16.4071897,674.851116,TESS,PC,49.0176948,0.943467,14.3693,15.3281169,187.357691,4.46174
6250.0,-30.169078,18.2508,1864.0,TESS,KP,2007.96,2.66,10.4614,2.21674,41.040078,3.98811
2999.0,-52.435796,7.3931803,645.1250281,TESS,PC,40.9351669,0.274907,15.709,0.9112206,150.273202,4.95462
6309.0,-42.732139,9.7354897,1275.808339,TESS,CP,626.1274546,1.27132,11.1897,4.880964,171.130372,4.32298
6229.0,-34.122745,13.3524,1406.0,TESS,KP,649.429,1.22,12.3077,3.0652926,166.3188,4.34122
4933.0,-8.747217,9.02881,1152.0,TESS,KP,293.374,3.79,11.0295,9.1720535,182.166267,4.438
5383.0,-16.510294,9.5314099,792.4782429,TESS,APC,93.2116922,0.983025,10.9206,9.7439744,181.692982,4.438
5465.0,-56.515644,20.6713,1552.0,TESS,PC,964.415,0.94,12.3956,1.4436706,67.136823,4.47
5202.0,-63.551482,8.09753,2247.0,TESS,APC,4234.06,0.84,13.1875,0.3125737,114.43704,4.53
5270.0,-65.048931,7.4237633,2437.529367,TESS,PC,8342.965128,1.33222,13.5231,0.5136096,16.317956,4.14
5904.3,-64.876085,14.861327,758.0,TESS,PC,520.1148845,1.2413,13.3316,4.773751,24.174488,4.28
6408.0,-55.793785,13.2361,1609.0,TESS,PC,1112.75,1.22,12.4752,3.375591,24.009341,4.38
5310.0,-41.302023,9.3440442,845.3828218,TESS,KP,120.7076171,0.846671,11.7276,5.9242661,49.562173,4.59604
5913.0,-68.582565,12.7809294,1652.117113,TESS,PC,1760.695769,1.37479,13.4404,2.229735,115.95416,4.2
4884.0,-66.717121,17.3698,738.0,TESS,FP,49.3074,0.83,13.3994,7.3164282,66.302329,4.5
6240.8,-64.395761,,1583.0,TESS,PC,1044.33,,13.3074,2.484912,98.03586,
6317.3,-64.464325,,1663.0,TESS,APC,1270.74,,12.208,0.9270535,84.275368,4.31
4396.0,-47.994691,8.00413,819.0,TESS,PC,75.0167,0.76,13.0725,2.967599,52.981538,4.52
5601.0,-52.362841,6.45464,1039.0,TESS,PC,193.697,1.05,13.2854,4.7277153,40.357932,4.39
5091.5,-56.14061,9.36784,826.0,TESS,PC,77.3001,0.85,13.5011,7.7898378,31.900021,4.48
5416.0,-40.211208,12.3741,1250.0,TESS,PC,406.289,1.09,13.4765,2.7985528,50.902882,4.33
5528.3,-68.945247,16.5775949,879.8492444,TESS,PC,141.6296114,1.02337,13.4228,8.8759249,45.374736,4.38
4926.0,-40.196949,14.1053,1423.0,TESS,PC,681.251,0.91,12.7331,1.2558789,41.060793,4.43
5784.0,-18.401384,2.3581827,787.3911722,TESS,CP,90.8412638,0.918917,9.45661,10.7510107,26.209253,4.438
5784.0,-18.401384,1.759371,981.282679,TESS,CP,219.1278279,0.929557,9.45661,6.19132,26.209253,4.438
5011.2,-54.184998,10.7644,1030.0,TESS,PC,187.484,2.15,12.1651,5.0183771,66.885596,4.49
5606.0,-46.988413,12.2058,1228.0,TESS,PC,377.929,1.17,13.0533,3.6257584,59.909995,4.3
5542.0,-14.818658,12.9604,1259.0,TESS,PC,417.971,1.02,13.4675,3.790687,21.498236,4.41
6288.0,-13.941227,7.80197,1832.0,TESS,APC,1871.39,1.32,12.7147,0.58228,9.289758,4.29
5863.0,0.501027,24.4489,974.0,TESS,FP,149.866,1.04,10.1483,3.9602774,156.922386,4.43
6112.0,-34.628475,6.4972,1462.0,TESS,PC,758.965,1.3,10.3716,2.8456505,134.15896,4.27
5212.0,-3.387525,16.6553,599.0,TESS,APC,21.4281,1.11,6.9887,,139.480865,4.3
5133.0,-14.35529,11.6856,929.0,TESS,FP,123.828,4.75,9.6732,7.7517472,133.993484,
6859.0,-39.350904,6.17322,1780.0,TESS,PC,1667.72,1.68,10.1782,1.1159326,137.028642,4.16
4859.0,-13.312579,9.93735,1226.0,TESS,CP,375.554,3.98,9.9917,6.203496,134.722645,
6180.0,-50.008193,12.7442838,1368.47129,TESS,KP,828.8267593,1.70927,8.93,5.7525797,39.897669,4.11766
6332.0,-37.341245,9.974436,899.0560909,TESS,PC,154.407415,1.39271,9.5986,12.9281223,133.755005,
6187.0,-36.578257,6.82612,3197.0,TESS,FP,17348.8,1.34,10.3364,3.1630387,132.269994,4.26
7830.0,-25.86546,22.4497849,1453.312043,TESS,APC,1054.281269,2.0715599,10.6734,10.7189647,118.897492,4.07
5601.4,-26.980824,2.2474,1543.0,TESS,PC,943.042,1.24,8.8448,1.9126596,130.932185,4.24
6433.0,-20.632635,13.2402,543.0,TESS,APC,14.5303,2.1,10.185,7.2972359,173.024957,3.91
6712.0,-29.524909,13.2219,2608.0,TESS,FP,7685.32,1.37,11.7919,1.476869,64.262587,4.28
6231.4,0.513621,16.7879,1637.0,TESS,PC,1192.31,1.59,12.7082,3.4082154,35.419766,4.11
5186.9,-10.385468,19.5904,991.0,TESS,PC,160.453,1.53,10.8489,6.4967452,35.242357,
5614.0,-44.466494,10.2673,957.0,TESS,PC,139.443,0.94,13.4391,3.4523955,79.671516,4.49
5805.0,-39.613572,11.8808,1225.0,TESS,PC,374.407,0.93,12.4453,3.8539027,52.733981,4.52
5868.0,-53.851102,7.69012,1071.34262,TESS,PC,311.3397198,2.17,10.0733,5.066175,65.915528,3.57327
5508.0,-49.284463,4.46635,1973.0,TESS,FP,2516.29,0.79,12.653,0.6293198,75.439417,4.63
6078.0,-32.74462,12.0419,1246.0,TESS,PC,400.405,1.32,12.1692,3.1292868,45.019629,4.25
5516.0,-49.715496,11.5397,1088.0,TESS,PC,233.319,0.93,12.6795,2.5981987,52.705622,4.49
6295.5,-42.128668,12.6875,1392.0,TESS,PC,623.678,2.21,12.4435,1.5292851,76.314156,
4633.0,-47.021434,5.25914,1179.0,TESS,PC,321.692,0.8,13.2964,2.4756487,74.431769,4.5
5593.0,-45.034739,11.1759,972.0,TESS,PC,148.699,1.05,13.322,3.4711465,73.369061,4.39
6257.0,-36.751886,11.6965,936.0,TESS,PC,127.934,1.37,12.9852,3.5746058,50.654419,4.25
